baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
ENSG00000251636	9.161590999	0.667008327	0.403174283	1.654392047	0.098047881	0.225022661
ENSG00000251637	0.078587276	-0.807835652	3.528077669	-0.228973319	0.818889654	NA
ENSG00000251661	0.250004233	-1.304708806	1.504455749	-0.867229765	0.38581613	NA
ENSG00000251666	0.070443818	-0.630559924	3.832756547	-0.164518648	0.869322868	NA
ENSG00000251685	0.032785581	-0.277272968	3.622791772	-0.076535718	0.938992899	NA
ENSG00000251792	0.087645085	-0.179103654	2.167635102	-0.082626293	0.934148694	NA
ENSG00000252159	0.069993866	0.00918403	3.081860983	0.002980027	0.997622286	NA
ENSG00000252316	0.396220756	0.327190285	0.562454646	0.581718521	0.560756294	NA
ENSG00000252521	0.0590781	-0.33819352	4.707070777	-0.071847978	0.94272289	NA
ENSG00000252925	0.085363133	-0.003272056	3.491518444	-0.000937144	0.999252267	NA
ENSG00000253133	0.047085321	-0.41219827	4.90379131	-0.084057058	0.933011067	NA
ENSG00000253147	0.551191062	0.485290066	0.674710825	0.71925638	0.471982967	NA
ENSG00000253154	0.05990065	-0.535673655	3.943122009	-0.135850134	0.891939757	NA
ENSG00000253177	0.108288137	-0.006511279	2.300682464	-0.002830151	0.997741869	NA
ENSG00000253188	0.053774055	-0.211565696	3.411554028	-0.062014465	0.950551313	NA
ENSG00000253190	0.185298899	-0.68258355	1.727754159	-0.395069834	0.69279135	NA
ENSG00000253193	0.096880438	-0.500254671	2.660051911	-0.188061996	0.850828053	NA
ENSG00000253197	0.190742853	-0.065854134	1.594710182	-0.041295362	0.96706043	NA
ENSG00000253199	0.129969506	-0.407836941	2.345853135	-0.173854422	0.861979873	NA
ENSG00000253203	1.140152219	-0.688397429	0.782054352	-0.880242437	0.378727989	0.54014243
ENSG00000253210	2.053515987	-0.361389115	0.38273849	-0.944219422	0.345057532	0.508432598
ENSG00000253214	0.248709929	-1.268141186	1.514833619	-0.837148826	0.402508918	NA
ENSG00000253220	0.109514929	-0.140244411	1.683921713	-0.083284401	0.933625404	NA
ENSG00000253227	4.902477107	-0.353543155	0.319839426	-1.105377029	0.268996253	0.433799839
ENSG00000253250	1.907053062	0.365596667	0.747032435	0.489398653	0.62455949	0.747731881
ENSG00000253256	0.043469634	-0.424536995	4.136854687	-0.102623134	0.918262081	NA
ENSG00000253276	0.183788964	0.285906716	1.29892833	0.220109693	0.825785726	NA
ENSG00000253291	0.083777936	-0.871360603	3.032169904	-0.287371958	0.77382753	NA
ENSG00000253307	0.124013939	-0.178670247	2.031360448	-0.087955955	0.929911683	NA
ENSG00000253309	0.986519785	0.364695922	0.962427451	0.378933416	0.704737309	0.805926117
ENSG00000253320	0.131518076	-0.55237513	2.115147674	-0.26115204	0.793975262	NA
ENSG00000253350	0.997839245	1.849466115	0.722992133	2.558072254	0.010525422	0.054329704
ENSG00000253351	0.079347811	-0.411672155	3.527577921	-0.11670108	0.907096934	NA
ENSG00000253352	14.17405396	0.147094034	0.230932396	0.636957121	0.524152774	0.668236205
ENSG00000253355	5.312392245	0.139882254	0.279835463	0.499873221	0.617164349	0.742222338
ENSG00000253364	0.051644941	-0.337811844	3.687270734	-0.091615688	0.927003387	NA
ENSG00000253376	0.081590971	-0.825340692	4.995001569	-0.16523332	0.86876034	NA
ENSG00000253394	198.5114278	-0.073207392	0.147625276	-0.495900121	0.619964881	0.744133605
ENSG00000253395	3.9278205	-0.130364125	0.362463219	-0.359661667	0.719100161	0.815887345
ENSG00000253404	0.03762819	-0.43463824	5.053447472	-0.086008263	0.931459849	NA
ENSG00000253409	36.47812422	0.554373503	0.23816857	2.327651811	0.0199306	0.081821831
ENSG00000253426	3.872045238	-0.714087574	0.870494594	-0.820323962	0.41203145	0.571217825
ENSG00000253438	0.131109174	-1.391827851	3.318380245	-0.419429887	0.674901986	NA
ENSG00000253449	0.761551472	0.483814535	1.011976123	0.478088884	0.632586944	0.753891283
ENSG00000253474	1.623543421	0.553282692	0.882851449	0.626699648	0.530856135	0.673989567
ENSG00000253475	0.200259865	-0.637629593	1.483793814	-0.429729243	0.667392608	NA
ENSG00000253504	0.089672153	-0.192625134	1.423456457	-0.135322112	0.892357203	NA
ENSG00000253506	0.155626682	-1.043202436	1.735472345	-0.601105768	0.547769542	NA
ENSG00000253522	7.656319392	0.17598361	0.25421782	0.692255209	0.488777073	0.637739264
ENSG00000253526	0.053366853	-0.301705323	4.815426544	-0.062653915	0.950042096	NA
ENSG00000253534	0.296471734	-1.821524742	1.159608002	-1.570810773	0.116226609	NA
ENSG00000253535	0.313771612	-0.944609144	1.632404065	-0.578661353	0.562817698	NA
ENSG00000253539	0.040704684	-0.527272912	5.053230634	-0.104343726	0.916896579	NA
ENSG00000253540	0.220151319	-0.284183791	2.539650425	-0.111898783	0.910903662	NA
ENSG00000253549	6.381925744	0.303289555	0.28093394	1.079576057	0.280331008	0.445552776
ENSG00000253582	0.081929775	-1.007087644	3.060226325	-0.329089269	0.742088215	NA
ENSG00000253618	0.14134951	0.094169297	1.434742533	0.06563498	0.947668439	NA
ENSG00000253620	0.206995503	-0.467172985	1.995998238	-0.234054809	0.814942429	NA
ENSG00000253626	0.205460895	-0.759217573	1.036235068	-0.732669253	0.463760182	NA
ENSG00000253633	0.160688205	-0.640599545	1.934423337	-0.331157887	0.740525228	NA
ENSG00000253640	0.162173369	-1.490993781	2.311089089	-0.645147687	0.518831483	NA
ENSG00000253669	0.277508141	-0.956737616	1.461591531	-0.654586179	0.512734225	NA
ENSG00000253676	1.150790776	1.127311635	0.428008676	2.633852297	0.00844222	0.04745502
ENSG00000253686	0.036737981	-0.362472855	4.627674452	-0.078327216	0.937567769	NA
ENSG00000253691	0.061896109	-0.015007494	5.052828471	-0.002970117	0.997630193	NA
ENSG00000253701	1.764269415	-0.297400393	0.580032076	-0.512730942	0.608139542	0.734636223
ENSG00000253704	0.148112124	-0.779254763	2.885438563	-0.270064583	0.787110569	NA
ENSG00000253706	0.045312736	-0.425739667	3.754209738	-0.113403272	0.909710846	NA
ENSG00000253710	3.127162525	-0.578401527	0.372485674	-1.552815495	0.12046722	0.257401815
ENSG00000253716	2.632344338	-1.368652731	0.525222982	-2.605850805	0.009164637	0.049963383
ENSG00000253719	0.256833011	-0.142551711	0.889122211	-0.16032859	0.872622238	NA
ENSG00000253729	73.39302651	-0.798255553	0.296709721	-2.690358615	0.007137527	0.042374616
ENSG00000253736	0.380038025	0.246634949	0.761809138	0.323749002	0.746128068	NA
ENSG00000253737	8.996555834	0.106694341	0.272638604	0.391339817	0.695546071	0.799874561
ENSG00000253738	39.19726457	-0.060050835	0.14427816	-0.416215695	0.677252176	0.787433616
ENSG00000253754	0.200777189	-1.288822868	2.170307299	-0.593843494	0.552616796	NA
ENSG00000253771	2.220469036	1.13658718	0.736793582	1.542612757	0.122924761	0.260694559
ENSG00000253773	4.294925727	0.484810779	0.40967712	1.183397256	0.236651744	0.39886582
ENSG00000253784	0.367736391	-1.857867029	1.494905783	-1.242798744	0.213942005	NA
ENSG00000253796	26.48451743	0.025443288	0.301071862	0.08450902	0.932651731	0.957464575
ENSG00000253797	0.092366979	-0.480762265	2.997602853	-0.160382242	0.872579978	NA
ENSG00000253818	0.02344763	-0.945903357	5.052900161	-0.187200088	0.851503756	NA
ENSG00000253819	72.89537247	0.491205999	0.125153916	3.92481526	8.68E-05	0.001936684
ENSG00000253833	0.032856809	-0.21346601	4.276866955	-0.049911772	0.960192696	NA
ENSG00000253848	1.24642285	-0.359315541	0.591665525	-0.607295043	0.543655127	0.683706115
ENSG00000253853	0.219404487	-1.155423636	2.027224858	-0.569953368	0.568709326	NA
ENSG00000253854	0.115915164	-0.841565337	3.350437304	-0.251180745	0.801674371	NA
ENSG00000253872	0.02615948	-0.498105257	5.053400968	-0.098568323	0.921481022	NA
ENSG00000253878	0.065814178	-0.65112511	3.612175059	-0.180258459	0.856949666	NA
ENSG00000253882	0.348255203	-0.146362427	0.92358325	-0.158472371	0.87408459	NA
ENSG00000253893	0.193166546	-0.973691954	1.113584355	-0.874376467	0.381913269	NA
ENSG00000253924	0.0645465	-0.482251399	5.053093591	-0.095436863	0.923967838	NA
ENSG00000253948	2.628396815	-0.708105486	0.370042345	-1.913579611	0.055673892	0.157523866
ENSG00000253954	0.09168149	-0.404582567	2.812423494	-0.143855493	0.885614582	NA
ENSG00000253957	0.024602651	-0.301728951	5.053481659	-0.059707143	0.952388883	NA
ENSG00000253981	0.034011722	-0.331147778	5.053339324	-0.065530485	0.947751635	NA
ENSG00000253982	48.35243918	-0.089448086	0.136981572	-0.652993572	0.513760423	0.659083483
ENSG00000253986	0.258456857	-0.513178528	1.498858269	-0.342379623	0.732065222	NA
ENSG00000253998	0.608224422	-1.099417504	1.136720085	-0.967184023	0.333452048	0.49709567
ENSG00000254004	2.049158416	-0.299725824	0.427816398	-0.700594518	0.4835561	0.632893601
ENSG00000254006	0.155599076	0.692192142	3.102013334	0.223142865	0.823424318	NA
ENSG00000254016	0.058961873	-0.478656527	2.956037316	-0.161925062	0.871364866	NA
ENSG00000254023	0.071748517	-0.333494424	2.110014541	-0.15805314	0.874414925	NA
ENSG00000254026	0.121024515	-0.207449844	3.338509178	-0.062138468	0.950452563	NA
ENSG00000254034	0.047623683	-0.544539284	4.048290867	-0.134510909	0.892998585	NA
ENSG00000254056	0.038142087	-0.353096694	5.053395552	-0.069873156	0.94429462	NA
ENSG00000254087	227.2899586	-0.090230693	0.212840788	-0.42393516	0.671613101	0.783014063
ENSG00000254092	0.230052111	-1.583006075	1.754546106	-0.902231107	0.366934114	NA
ENSG00000254093	0.573049633	-1.970268294	0.754376279	-2.611784527	0.0090071	NA
ENSG00000254101	0.088573852	-0.181353143	4.060162239	-0.044666477	0.964373155	NA
ENSG00000254117	0.06784858	-0.278333768	2.595424703	-0.107240163	0.914598454	NA
ENSG00000254119	2.955610077	-0.374313888	0.412518035	-0.907387936	0.364201687	0.525839235
ENSG00000254126	0.203923589	-1.205711094	1.832434296	-0.657983261	0.510548887	NA
ENSG00000254132	1.210380125	0.257845955	0.350405148	0.735850934	0.46182142	0.61472647
ENSG00000254138	25.09219379	0.123917908	0.190821787	0.649390772	0.516085827	0.660906406
ENSG00000254160	0.11743594	-0.278762825	3.340663817	-0.083445339	0.933497439	NA
ENSG00000254162	0.062664133	-0.080663057	2.93162279	-0.027514814	0.978049124	NA
ENSG00000254174	0.650056827	0.124489193	0.551720158	0.225638289	0.821482758	0.886703878
ENSG00000254180	0.539248658	-1.177995324	0.922123875	-1.27748056	0.201432639	NA
ENSG00000254184	3.277470958	-0.266563129	0.828389934	-0.321784606	0.747615877	0.836871693
ENSG00000254186	0.050316463	-0.751396029	5.053065172	-0.148701037	0.881789543	NA
ENSG00000254206	0.098949555	-0.533755045	2.260221612	-0.236151642	0.813315002	NA
ENSG00000254207	0.04009565	-0.757927062	5.052953308	-0.149996847	0.880767103	NA
ENSG00000254219	0.144699261	0.238684185	1.850026153	0.129016654	0.897344471	NA
ENSG00000254224	0.072525684	-0.556648542	3.56353643	-0.156206778	0.875870035	NA
ENSG00000254231	1.059245261	-0.780243618	0.718782226	-1.085507668	0.27769687	0.442830305
ENSG00000254235	0.145970819	-0.803636784	2.26417453	-0.354935882	0.722637626	NA
ENSG00000254248	0.11813785	-0.757516892	2.949816251	-0.256801383	0.797332103	NA
ENSG00000254251	0.040998982	-0.498097912	5.053400968	-0.098566869	0.921482176	NA
ENSG00000254258	0.172756244	-1.385009024	1.257102188	-1.101747365	0.270571519	NA
ENSG00000254266	0.174361681	-1.13340999	1.905082257	-0.594940185	0.551883455	NA
ENSG00000254272	0.110080883	-0.197173404	1.614896723	-0.122096603	0.902822512	NA
ENSG00000254275	0.180937999	-0.079023275	2.212395795	-0.035718417	0.971506885	NA
ENSG00000254281	0.08758752	-0.607425549	3.484436625	-0.174325326	0.861609797	NA
ENSG00000254286	0.252442603	-1.91953207	1.652888195	-1.16131997	0.245511801	NA
ENSG00000254288	0.068952424	-0.631204004	5.05328321	-0.124909683	0.900595052	NA
ENSG00000254303	1.682974262	-0.052408694	0.479799418	-0.109230425	0.913019729	0.943940815
ENSG00000254319	0.095413151	-0.947310417	2.680995839	-0.353342741	0.723831507	NA
ENSG00000254332	0.070093999	-0.351847043	2.212174701	-0.159050297	0.873629247	NA
ENSG00000254333	0.157679837	0.136185894	1.450153739	0.093911349	0.925179579	NA
ENSG00000254351	0.839154254	-1.688583756	0.648011817	-2.605791609	0.009166221	0.049963383
ENSG00000254363	0.062362218	-0.262250848	3.905588811	-0.067147583	0.946464214	NA
ENSG00000254383	0.101276669	0.127064337	3.181906038	0.039933403	0.96814622	NA
ENSG00000254391	0.033810267	-0.279135669	5.053382956	-0.055237387	0.955949344	NA
ENSG00000254396	0.140396303	-0.204793742	3.306966446	-0.061927977	0.950620188	NA
ENSG00000254399	0.165847226	0.056753	0.869743014	0.065252608	0.947972875	NA
ENSG00000254415	1.343168763	-1.088497852	0.760973197	-1.430402353	0.152601573	0.299818114
ENSG00000254427	0.125458894	-0.637014537	2.052839644	-0.310308961	0.756326018	NA
ENSG00000254428	0.053628588	-0.690217921	4.34502955	-0.158852296	0.873785245	NA
ENSG00000254429	0.968437813	0.2799536	0.486270975	0.575715217	0.564807688	0.69939965
ENSG00000254431	0.075781808	0.177062363	3.073530781	0.057608781	0.954060255	NA
ENSG00000254438	0.05113259	-0.488310242	2.817745724	-0.173298193	0.862417044	NA
ENSG00000254469	1.460901847	-1.489629549	0.704724276	-2.113776409	0.034534369	0.116731957
ENSG00000254470	0.074074913	-0.276310293	3.53733755	-0.078112504	0.937738561	NA
ENSG00000254473	0.357709141	-1.042904926	0.861022577	-1.21123993	0.225803463	NA
ENSG00000254481	0.091206005	-0.476679419	2.398546307	-0.198736801	0.842468635	NA
ENSG00000254485	0.037985786	-0.424866946	5.053401912	-0.084075431	0.932996458	NA
ENSG00000254495	0.078100409	-0.558005427	4.501003436	-0.123973562	0.901336208	NA
ENSG00000254506	0.053935664	-0.487642637	2.807846193	-0.17367142	0.862123699	NA
ENSG00000254510	0.447505402	0.828078363	1.132191728	0.731394111	0.464538461	NA
ENSG00000254521	0.568137036	-0.224103757	1.03387612	-0.216760744	0.828394806	NA
ENSG00000254531	0.334603042	-0.069402138	0.883844375	-0.07852303	0.937412012	NA
ENSG00000254584	0.047368588	-0.487252848	3.458750765	-0.140875386	0.887968388	NA
ENSG00000254607	0.060219026	-0.686588558	4.710272588	-0.145764082	0.884107632	NA
ENSG00000254612	0.17679284	0.469821576	1.087639601	0.431964389	0.665767295	NA
ENSG00000254614	1.37233258	-0.220189575	0.459820439	-0.478859912	0.632038291	0.753515618
ENSG00000254634	0.791899118	0.350387727	1.025107199	0.341805937	0.732496941	0.825639086
ENSG00000254635	1.320053018	-1.091246534	0.611583811	-1.784295978	0.074375584	0.189249036
ENSG00000254659	16.48903503	0.026245696	0.237701468	0.11041453	0.91208063	0.94345035
ENSG00000254667	0.07108897	-0.558350661	3.296041832	-0.169400356	0.865481743	NA
ENSG00000254676	0.099076099	-0.688476326	2.977389141	-0.231234915	0.817132306	NA
ENSG00000254682	4.166546357	-0.50622476	0.325076543	-1.557247889	0.119411643	0.256197475
ENSG00000254685	0.326249233	-1.049005278	1.160799498	-0.90369205	0.366158716	NA
ENSG00000254698	0.140462103	-0.631274818	2.887621766	-0.218614095	0.826950672	NA
ENSG00000254701	0.176508847	-0.35094166	1.863424951	-0.188331524	0.850616775	NA
ENSG00000254703	1.12083158	0.551156335	0.431515237	1.277258107	0.201511138	0.359595273
ENSG00000254709	0.238649695	-1.760347309	1.341797528	-1.311932144	0.189543031	NA
ENSG00000254717	45.68136056	-0.440269719	0.157278973	-2.799291667	0.005121485	0.034129399
ENSG00000254718	3.849094733	-0.452195396	0.325860056	-1.387698148	0.16522898	0.31628311
ENSG00000254733	0.254277071	-1.059949455	1.589537541	-0.666828828	0.504881476	NA
ENSG00000254735	0.05160693	0	4.404658628	0	1	NA
ENSG00000254750	0.278594728	-1.158966267	2.183954723	-0.530673212	0.595645253	NA
ENSG00000254759	0.128152889	-0.114773608	1.293961461	-0.088699402	0.929320808	NA
ENSG00000254777	0.312047337	-0.099721017	1.350907852	-0.073817779	0.94115538	NA
ENSG00000254786	80.72216611	0.243029201	0.152788513	1.590624813	0.111694037	0.24519939
ENSG00000254789	0.177094441	-0.214037388	1.648709768	-0.129821144	0.896707934	NA
ENSG00000254802	0.09771425	0.14786799	2.062702124	0.071686545	0.942851364	NA
ENSG00000254810	37.04056603	-0.231991065	0.211088673	-1.099021858	0.271758532	0.436576086
ENSG00000254819	0.101478412	-0.706122715	3.66101691	-0.192876114	0.847055992	NA
ENSG00000254827	0.231222894	-0.275670014	1.867454987	-0.147618023	0.88264423	NA
ENSG00000254838	3.017611589	-0.99484906	0.329636179	-3.018021453	0.002544309	0.021340072
ENSG00000254839	0.521449167	-1.336606598	0.818303889	-1.63338659	0.102387716	NA
ENSG00000254840	0.089952937	-0.97511645	2.824553817	-0.34522849	0.729922602	NA
ENSG00000254851	0.049514547	-1.030332214	4.432528227	-0.232447976	0.81619009	NA
ENSG00000254854	0.125481138	-1.397276418	3.975656568	-0.351458028	0.725244755	NA
ENSG00000254858	1.238028748	-0.125237038	0.835935545	-0.14981662	0.880909296	0.925264071
ENSG00000254860	0.209522683	-0.005053964	1.977489091	-0.002555748	0.99796081	NA
ENSG00000254862	0.119956858	-1.066148475	3.883535651	-0.274530369	0.783677069	NA
ENSG00000254863	0.058249479	-0.139919764	4.300576094	-0.032535121	0.974045308	NA
ENSG00000254872	0.055891153	-0.418581804	5.053340875	-0.082832687	0.933984578	NA
ENSG00000254877	5.050106842	-0.314397408	0.253854128	-1.23849634	0.215532079	0.375279384
ENSG00000254879	0.129344529	-1.067000252	2.335794249	-0.456804041	0.647811901	NA
ENSG00000254887	1.390568744	-1.564072005	0.597691913	-2.616853215	0.008874449	0.048988374
ENSG00000254893	0.892180043	0.002777809	0.422878313	0.006568814	0.994758882	0.996463404
ENSG00000254901	0.218982227	-1.152430523	1.414953103	-0.814465526	0.415378314	NA
ENSG00000254912	7.430275516	-0.06386058	0.32257783	-0.197969525	0.843068907	0.900197412
ENSG00000254926	2.943581231	-0.037967365	0.283188844	-0.134070837	0.89334656	0.932589998
ENSG00000254933	0.64571579	0.73858554	0.540321144	1.366938068	0.171644718	0.323793167
ENSG00000254952	0.39129354	-1.678483241	1.499967704	-1.11901292	0.263134627	NA
ENSG00000254966	0.366626129	0.548538472	1.107633618	0.495234583	0.620434542	NA
ENSG00000254975	0.986438975	-0.297803063	0.523639723	-0.568717479	0.569547884	0.703184146
ENSG00000254977	0.377055153	-2.7105964	1.435324163	-1.888490746	0.058960099	NA
ENSG00000254982	0.163807454	-0.310120276	0.953541058	-0.325230123	0.745006912	NA
ENSG00000254986	8.172316068	-0.591262872	0.670239121	-0.882167055	0.377686475	0.53932559
ENSG00000254995	0.056884464	-0.732469358	3.650194351	-0.200665852	0.840959863	NA
ENSG00000254999	615.1638542	-0.161614899	0.084083393	-1.922078702	0.054595856	0.155237048
ENSG00000255002	28.53308088	0.340198026	0.446939372	0.761172648	0.446553953	0.600541617
ENSG00000255007	9.067899418	0.871481522	0.387441508	2.249324104	0.024491883	0.093082866
ENSG00000255008	0.083476942	-0.704867207	4.46335188	-0.157923289	0.874517247	NA
ENSG00000255021	0.063589379	0.309199257	3.906965275	0.079140518	0.936920856	NA
ENSG00000255026	0.141944205	0.102940696	3.081452324	0.033406552	0.973350385	NA
ENSG00000255028	57.72448165	0.195534669	0.171157332	1.142426485	0.253276787	0.416792709
ENSG00000255042	0.166211484	0.078634056	0.958887687	0.082005491	0.934642347	NA
ENSG00000255045	0.216660642	-0.422892211	1.120238698	-0.377501877	0.70580067	NA
